RA,DE,plx,pmRA,pmDE,Gmag,BP-RP,distance
56.59787068226333,24.030747315256395,7.373004713955718,19.227117530342714,-44.209033757952795,16.894072,3.0725603,135.6299146407959
56.724915748846826,24.132370680376567,7.1171559330370835,19.309047531519298,-44.32380590885371,17.303078,2.826087,140.50556281310432
56.519106151072684,24.165368569020757,7.497115632105594,18.937810788453277,-44.62061805868336,17.291239,3.2110767,133.38463071285807
56.56677710161743,24.189728475046618,7.399226753718945,19.60554501391406,-43.75937028293768,8.228746,0.44409132,135.14925725142663
56.68666506758425,24.74939162434088,7.382649848312971,20.16782120245168,-44.18388468038046,17.464863,3.2632523,135.45271962593657
56.61376023966258,24.254800329035454,7.345983258822864,20.450350564327135,-44.64674558353142,7.352819,0.13436317,136.12881553996928
56.585399836649145,24.785282982842787,7.454756179233914,18.583779121327936,-45.18087140683727,13.337562,1.6946535,134.1425495290665
55.88323532267292,23.673853776513997,7.433494730783139,19.924954323283515,-45.31810028461178,10.641136,0.8891134,134.52622705964401
55.91274812352996,23.73464542725762,7.388158879058593,20.467241710492118,-45.16644419655399,16.385273,3.1662235,135.35171838743958
55.81925319484357,23.83358475980971,7.267268144617627,20.109771966703775,-45.41689926668445,16.364956,2.9643745,137.60328917278665
55.854187500099634,23.86689549669417,7.353450280694627,19.594802695246173,-44.380437752826765,19.276834,3.3844967,135.99058426020082
56.1334290890114,23.874849276465046,7.367449998542193,19.57888027760635,-45.42340532837509,14.320809,2.1890354,135.7321733025499
56.05066499276738,23.876887924642986,7.423976552521405,19.99343255069661,-45.11111429836059,16.52288,2.9920635,134.69870128568363
55.99511103368515,23.882527325074037,7.332855207330711,19.881529907073876,-44.69357603049772,9.539745,0.7352009,136.3725277161197
56.908632149092455,24.81955061391246,7.321610715925585,18.77571686440077,-44.18426716411387,15.393848,2.5778227,136.58196793020588
56.11636811943141,23.999769098826523,7.233113577210932,19.08858362212825,-45.099395076699054,17.847445,3.2905197,138.25304819637537
56.05316220658391,24.031592251729883,7.363469370053254,20.146309227148777,-45.14531743177651,11.859773,1.2780647,135.80554895317883
56.899529478888994,24.873965156738215,7.429236579015259,20.359214900915827,-44.68201751202432,16.87391,3.0793123,134.60333230262393
55.68530669041346,23.970766125807877,7.302248027937386,19.709346367300665,-45.071551231511194,17.378773,3.1482334,136.94412955765662
57.08465979450928,24.91505649267501,7.471713201960252,20.481299016482694,-44.44909651673037,16.177582,2.973876,133.8381135584331
57.16924995575434,25.022027265858245,7.127345638109044,19.989028341757596,-44.09367382580041,18.0745,3.6694412,140.30468715493782
55.83802446730886,24.18570143772121,7.5405934166305375,19.330017856024007,-45.375585014003214,17.445004,3.12286,132.61555752290423
56.74789903405747,24.87933419480649,7.468890122751345,20.27841866733844,-45.47071690806422,16.563644,3.2475805,133.88870147571885
56.31729783783005,24.12099472373946,7.52998049381524,19.870546455968466,-44.98035671662727,15.178773,2.4735107,132.80246885385046
56.19942719256715,24.214450818193416,7.226131411222815,19.303777387711943,-44.73235024108452,16.460293,3.0200386,138.3866336068719
56.46397086946799,24.29548137554541,7.4136347632428805,18.663634706590376,-44.18651883515772,16.784777,2.992241,134.88660177299843
57.67018622911764,24.667248287920742,7.21695823861784,19.463760308571743,-44.37617719432432,17.439728,3.0729103,138.5625310465307
56.48794486728435,24.350095711640893,7.1052667579658895,19.17547678034964,-43.778413234323914,17.349085,3.3146582,140.74066943072552
56.387342327527634,24.303034287977688,7.522663209747789,20.256423623849187,-45.16538946574379,12.989489,1.5923738,132.93164563105927
57.77331327973776,24.7365778100684,7.243738617452612,19.98616428855798,-45.29769641617262,13.310761,1.6780605,138.05026006745499
56.48651262988783,24.368679378469434,7.309588337637114,20.47253405385219,-44.49840350420613,17.706953,2.6659107,136.8066098676165
56.20099235353907,24.28926774500748,7.385246890845397,19.84914439143686,-44.96559622643841,5.4413247,-0.021222115,135.4050873017637
56.02026285603311,24.275319181164605,7.285423899385576,20.133680883909427,-45.35637699913802,11.209136,1.0527544,137.2603727401965
56.112090967849646,24.408645421392894,7.176701000098328,20.199761658090104,-43.419547832495866,15.011795,2.3948364,139.3397885722561
56.07404213069598,24.446187902212245,7.20733365805876,20.16911764248763,-44.66621639384996,15.395012,2.6234732,138.74756566623867
56.28626598076574,24.40248339926305,7.630577007053228,20.19907778207758,-43.28563421056333,18.82252,2.8400517,131.05168836847628
56.19232413412733,24.383982373328962,7.304990403940584,19.564388234148808,-45.3960205422828,18.09578,3.1618252,136.89271918284282
56.157474125161585,24.427286641096313,7.1937748508307235,20.052625862739475,-43.731594850314394,17.7707,3.3192596,139.00907669976937
57.849636200471934,25.097804937613382,7.28649632525377,19.06011331005313,-44.90507734289051,15.381897,2.5497332,137.24017077098745
57.684841675781236,25.11793981048808,7.099560650653931,18.834909505189653,-44.743241772918786,17.491455,3.6058884,140.85378648154676
58.18906123797251,25.279659903374622,7.224048040147685,19.494968153501564,-45.0654688095901,13.247913,1.6401625,138.42654346185057
58.22613014091119,25.295217515232924,7.248975775349272,18.551292963029198,-45.02180369338154,16.320951,2.9117537,137.95052307949226
57.8423312184945,25.165928880530256,7.207573585446735,19.598903434367212,-45.434094042339595,13.613075,1.8187561,138.74294700496196
57.1514685446018,25.261289868637768,7.418767708082097,19.443260865067547,-45.49184868196514,18.321291,3.41366,134.7932755611943
57.21025857511874,25.298365964198968,7.319272568279367,19.23823883372948,-45.14388680462774,18.907158,3.3837852,136.62559915227783
57.561546788631134,25.42482323104547,7.443343423871985,19.420070860663902,-45.37822394377018,16.939152,3.163248,134.34822808159583
57.77650195986893,25.594492433140854,7.309821489243173,20.12835332681689,-45.270036288204764,9.013485,0.6151848,136.80224633003118
56.88781044276308,25.638312433124966,7.160889198044508,18.80303468296861,-44.158558927294074,16.606457,3.0747108,139.64746169694672
56.842929581108244,25.72068541952274,7.012934047920243,20.000409580126426,-44.77693333580872,18.576195,3.5313435,142.59366952075646
56.667843836000486,25.73135614781764,7.286429472382369,20.282933618253516,-44.51992939679294,15.82318,2.7353716,137.24142994731278
56.84109229961472,25.897739265702654,7.171909892274891,20.30233114114823,-45.190117254010005,14.385638,2.1702852,139.43287283588631
56.469562481133345,25.861531694231786,7.219855323807745,20.432984796252477,-43.71042320473896,14.520498,2.306385,138.50693056167793
56.46921136036221,25.91649075166607,7.026509807199092,19.50747216059418,-44.04160172413718,15.976979,3.1159706,142.31816754534924
56.42996532020241,26.040585885875117,7.286612572195774,20.260907066879618,-44.030689839099395,16.206894,2.9062061,137.2379813105195
56.54213467684923,26.002372396199018,7.082930667980825,19.887445049674827,-45.07304476306744,17.3328,3.1881866,141.18449648541826
55.514307769936835,25.377406685532065,7.205722816295625,20.091908702629333,-43.879916969071864,16.582438,3.168581,138.77858273128635
55.65988578713487,25.478848353058403,7.234602964116197,20.460033482893287,-44.29195405773243,17.84341,3.4304466,138.2245860567641
55.68259731255876,25.534924792183052,7.281823665960581,20.132943253920264,-45.387221011575406,15.527512,2.634223,137.32823614976746
55.52034957514179,25.66308487679759,7.183251797456246,19.61186381623379,-44.44273913200854,14.559706,2.562068,139.21271705303758
56.01878964027544,25.856103737794054,7.308381076735373,19.256685715816424,-43.26668931115148,12.512795,1.4363918,136.82920875367054
